Barred Antshrike,Thamnophilus doliatus
Barred Antthrush,Chamaeza mollissima
Barred Becard,Pachyramphus versicolor
Barred Buttonquail,Turnix suscitator
Barred Cuckoo-Dove,Macropygia unchall
Barred Cuckooshrike,Coracina lineata
Barred Dove,Geopelia maugeus
Barred Eagle-Owl,Ketupa sumatrana
Barred Forest Falcon,Micrastur ruficollis
Barred Fruiteater,Pipreola arcuata
Barred Hawk,Morphnarchus princeps
Barred Honey Buzzard,Pernis celebensis
Barred Honeyeater,Glycifohia undulata
Barred Laughingthrush,Ianthocincla lunulata
Barred Long-tailed Cuckoo,Cercococcyx montanus
Barred Owl,Strix varia
Barred Owlet-nightjar,Aegotheles bennettii
Barred Parakeet,Bolborhynchus lineola
Barred Puffbird,Nystalus radiatus
Barred Rail,Hypotaenidia torquata
Barred Tinamou,Crypturellus casiquiare
Barred Warbler,Curruca nisoria
Barred Wren-Warbler,Calamonastes fasciolatus
Barrow's Goldeneye,Bucephala islandica
Bartlett's Tinamou,Crypturellus bartletti
Barusan Cuckoo-Dove,Macropygia modiglianii
Basalt Wheatear,Oenanthe warriae
Basra Reed Warbler,Acrocephalus griseldis
Bassian Thrush,Zoothera lunulata
Bat Falcon,Falco rufigularis
Bat Hawk,Macheiramphus alcinus
Bateleur,Terathopius ecaudatus
Bates's Nightjar,Caprimulgus batesi
Bates's Paradise Flycatcher,Terpsiphone batesi
Bates's Sunbird,Cinnyris batesi
Bates's Swift,Apus batesi
Bates's Weaver,Ploceus batesi
Baudin's Black Cockatoo,Zanda baudinii
Baudo Guan,Penelope ortoni
Baudo Oropendola,Psarocolius cassini
Baumann's Olive Greenbul,Phyllastrephus baumanni
Bay Antpitta,Grallaria capitalis
Bay Coucal,Centropus celebensis
Bay Hornero,Furnarius torridus
Bay Woodpecker,Blythipicus pyrrhotis
Bay Wren,Cantorchilus nigricapillus
Bay-backed Shrike,Lanius vittatus
Bay-breasted Cuckoo,Coccyzus rufigularis
Bay-breasted Warbler,Setophaga castanea
Bay-capped Wren-Spinetail,Spartonoica maluroides
Bay-chested Warbling Finch,Castanozoster thoracicus
Bay-crowned Brushfinch,Atlapetes seebohmi
Bay-headed Tanager,Tangara gyrola
Bay-ringed Tyrannulet,Phylloscartes sylviolus
Bay-vented Cotinga,Doliornis sclateri
Baya Weaver,Ploceus philippinus
Beach Kingfisher,Todiramphus saurophagus
Beach Stone-curlew,Esacus magnirostris
Bearded Barbet,Pogonornis dubius
Bearded Bellbird,Procnias averano
Bearded Guan,Penelope barbata
Bearded Mountaineer,Oreonympha nobilis
Bearded Reedling,Panurus biarmicus
Bearded Screech Owl,Megascops barbarus
Bearded Scrub Robin,Cercotrichas quadrivirgata
Bearded Tachuri,Polystictus pectoralis
Bearded Vulture,Gypaetus barbatus
Bearded Wood Partridge,Dendrortyx barbatus
Bearded Woodpecker,Chloropicus namaquus
Beaudouin's Snake Eagle,Circaetus beaudouini
Beautiful Firetail,Stagonopleura bella
Beautiful Fruit Dove,Ptilinopus pulchellus
Beautiful Jay,Cyanolyca pulchra
Beautiful Nuthatch,Sitta formosa
Beautiful Sheartail,Calothorax pulcher
Beautiful Sibia,Heterophasia pulchella
Beautiful Sunbird,Cinnyris pulchellus
Beautiful Treerunner,Margarornis bellulus
Beautiful Woodpecker,Melanerpes pulcher
Beck's Petrel,Pseudobulweria becki
Bedford's Paradise Flycatcher,Terpsiphone bedfordi
Bee Hummingbird,Mellisuga helenae
Beesley's Lark,Chersomanes beesleyi
Beijing Babbler,Rhopophilus pekinensis
Belcher's Gull,Larus belcheri
Belding's Yellowthroat,Geothlypis beldingi
Belford's Melidectes,Melidectes belfordi
Bell Miner,Manorina melanophrys
Bell's Sparrow,Artemisiospiza belli
Bell's Vireo,Vireo bellii
Belted Flycatcher,Xenotriccus callizonus
Belted Kingfisher,Megaceryle alcyon
Bendire's Thrasher,Toxostoma bendirei
Bengal Bush Lark,Mirafra assamica
Bengal Florican,Houbaropsis bengalensis
Benguela Long-billed Lark,Certhilauda benguelensis
Benguet Bush Warbler,Locustella seebohmi
Bennett's Woodpecker,Campethera bennettii
Berlepsch's Canastero,Asthenes berlepschi
Berlepsch's Tinamou,Crypturellus berlepschi
Bermuda Flicker,Colaptes oceanicus
Bermuda Hawk,Bermuteo avivorus
Bermuda Night Heron,Nyctanassa carcinocatactes
Bermuda Petrel,Pterodroma cahow
Bermuda Saw-whet Owl,Aegolius gradyi
Bermuda Towhee,Pipilo naufragus
Bernier's Teal,Anas bernieri
Bernier's Vanga,Oriolia bernieri
Berthelot's Pipit,Anthus berthelotii
Bertoni's Antbird,Drymophila rubricollis
Bertram's Weaver,Ploceus bertrandi
Beryl-spangled Tanager,Tangara nigroviridis
Berylline Hummingbird,Saucerottia beryllina
Besra,Accipiter virgatus
Bewick's Wren,Thryomanes bewickii
Bhutan Laughingthrush,Trochalopteron imbricatum
Biak Black Flycatcher,Myiagra atra
Biak Coucal,Centropus chalybeus
Biak Fantail,Rhipidura kordensis
Biak Gerygone,Gerygone hypoxantha
Biak Hooded Pitta,Pitta rosenbergii
Biak Leaf Warbler,Phylloscopus misoriensis
Biak Lorikeet,Trichoglossus rosenbergii
Biak Monarch,Symposiachrus brehmii
Biak Myzomela,Myzomela rubrobrunnea
Biak Paradise Kingfisher,Tanysiptera riedelii
Biak Scops Owl,Otus beccarii
Biak Scrubfowl,Megapodius geelvinkianus
Biak Triller,Lalage leucoptera
Biak Whistler,Pachycephala melanorhyncha
Biak White-eye,Zosterops mysorensis
Bianchi's Warbler,Phylloscopus valentini
Bicknell's Thrush,Catharus bicknelli
Bicol Ground Warbler,Robsonius sorsogonensis
Bicolored Antbird,Gymnopithys bicolor
Bicolored Antpitta,Grallaria rufocinerea
Bicolored Antvireo,Dysithamnus occidentalis
Bicolored Conebill,Conirostrum bicolor
Bicolored Flowerpecker,Dicaeum bicolor
Bicolored Hawk,Accipiter bicolor
Bicolored Scrubwren,Aethomyias nigrorufus
Bicolored Wren,Campylorhynchus griseus
Bimaculated Lark,Melanocorypha bimaculata
Biscutate Swift,Streptoprocne biscutata
Bishop's Oo,Moho bishopi
Bismarck Black Myzomela,Myzomela pammelaena
Bismarck Crow,Corvus insularis
Bismarck Fantail,Rhipidura dahli
Bismarck Hanging Parrot,Loriculus tener
Bismarck Kingfisher,Ceyx websteri
Bismarck Pitta,Erythropitta novaehibernicae
Bismarck Whistler,Pachycephala citreogaster
Bismarck White-eye,Zosterops hypoxanthus
Black Antbird,Cercomacroides serva
Black Antshrike,Thamnophilus nigriceps
Black Baza,Aviceda leuphotes
Black Bee-eater,Merops gularis
Black Berrypecker,Melanocharis nigra
Black Bishop,Euplectes gierowii
Black Bittern,Ixobrychus flavicollis
Black Boubou,Laniarius nigerrimus
Black Bulbul,Hypsipetes leucocephalus
Black Bushbird,Neoctantes niger
Black Butcherbird,Melloria quoyi
Black Caracara,Daptrius ater
Black Catbird,Melanoptila glabrirostris
Black Cicadabird,Edolisoma melas
Black Coucal,Centropus grillii
Black Crake,Zapornia flavirostra
Black Crowned Crane,Balearica pavonina
Black Cuckoo-Dove,Turacoena modesta
Black Cuckoo,Cuculus clamosus
Black Cuckooshrike,Campephaga flava
Black Curassow,Crax alector
Black Currawong,Strepera fuliginosa
Black Drongo,Dicrurus macrocercus
Black Eagle,Ictinaetus malaiensis
Black Falcon,Falco subniger
Black Fantail,Rhipidura atra
Black Flowerpiercer,Diglossa humeralis
Black Francolin,Francolinus francolinus
Black Grasswren,Amytornis housei
Black Grouse,Lyrurus tetrix
Black Guan,Chamaepetes unicolor
Black Guillemot,Cepphus grylle
Black Guineafowl,Agelastes niger
Black Harrier,Circus maurus
Black Hawk-Eagle,Spizaetus tyrannus
Black Heron,Egretta ardesiaca
Black Honey Buzzard,Henicopernis infuscatus
Black Honeyeater,Sugomel nigrum
Black Hornbill,Anthracoceros malayanus
Black Imperial Pigeon,Ducula melanochroa
Black Inca,Coeligena prunellei
Black Jacobin,Florisuga fusca
Black Kite,Milvus migrans
Black Lark,Melanocorypha yeltoniensis
Black Laughingthrush,Melanocichla lugubris
Black Lory,Chalcopsitta atra
Black Mamo,Drepanis funerea
Black Manakin,Xenopipo atronitens
Black Mannikin,Lonchura stygia
Black Metaltail,Metallura phoebe
Black Monarch,Symposiachrus axillaris
Black Noddy,Anous minutus
Black Nunbird,Monasa atra
Black Oriole,Oriolus hosii
Black Oropendola,Psarocolius guatimozinus
Black Oystercatcher,Haematopus bachmani
Black Paradise Flycatcher,Terpsiphone atrocaudata
Black Partridge,Melanoperdix niger
Black Petrel,Procellaria parkinsoni
Black Phoebe,Sayornis nigricans
Black Pitohui,Melanorectes nigrescens
Black Rail,Laterallus jamaicensis
Black Redstart,Phoenicurus ochruros
Black Robin,Petroica traversi
Black Rosy Finch,Leucosticte atrata
Black Saw-wing,Psalidoprocne pristoptera
Black Scimitarbill,Rhinopomastus aterrimus
Black Scoter,Melanitta americana
Black Scrub Robin,Cercotrichas podobe
Black Shama,Copsychus cebuensis
Black Sicklebill,Epimachus fastosus
Black Siskin,Spinus atratus
Black Sittella,Daphoenositta miranda
Black Skimmer,Rynchops niger
Black Solitaire,Entomodestes coracinus
Black Sparrowhawk,Accipiter melanoleucus
Black Spinetail,Telacanthura melanopygia
Black Stilt,Himantopus novaezelandiae
Black Stork,Ciconia nigra
Black Storm Petrel,Hydrobates melania
Black Sunbird,Leptocoma aspasia
Black Swan,Cygnus atratus
Black Tern,Chlidonias niger
Black Thicket Fantail,Rhipidura maculipectus
Black Thrush,Turdus infuscatus
Black Tinamou,Tinamus osgoodi
Black Turnstone,Arenaria melanocephala
Black Vulture,Coragyps atratus
Black Wheatear,Oenanthe leucura
Black Wood Pigeon,Columba janthina
Black Woodpecker,Dryocopus martius
Black-and-buff Woodpecker,Meiglyptes jugularis
Black-and-chestnut Eagle,Spizaetus isidori
Black-and-chestnut Warbling Finch,Poospiza whitii
Black-and-cinnamon Fantail,Rhipidura nigrocinnamomea
Black-and-crimson Oriole,Oriolus consanguineus
Black-and-gold Cotinga,Lipaugus ater
Black-and-gold Tanager,Bangsia melanochlamys
Black-and-orange Flycatcher,Ficedula nigrorufa
Black-and-red Broadbill,Cymbirhynchus macrorhynchos
Black-and-rufous Swallow,Hirundo nigrorufa
Black-and-rufous Warbling Finch,Poospiza nigrorufa
Black-and-tawny Seedeater,Sporophila nigrorufa
Black-and-white Antbird,Myrmochanes hemileucus
Black-and-white Becard,Pachyramphus albogriseus
Black-and-white Bulbul,Microtarsus melanoleucos
Black-and-white Hawk-Eagle,Spizaetus melanoleucus
Black-and-white Mannikin,Spermestes bicolor
Black-and-white Monjita,Heteroxolmis dominicana
Black-and-white Owl,Strix nigrolineata
Black-and-white Seedeater,Sporophila luctuosa
Black-and-white Shrike-flycatcher,Bias musicus
Black-and-white Tanager,Conothraupis speculigera
Black-and-white Tody-Flycatcher,Poecilotriccus capitalis
Black-and-white Triller,Lalage melanoleuca
Black-and-white Warbler,Mniotilta varia
Black-and-white-casqued Hornbill,Bycanistes subcylindricus
Black-and-yellow Broadbill,Eurylaimus ochromalus
Black-and-yellow Grosbeak,Mycerobas icterioides
Black-and-yellow Phainoptila,Phainoptila melanoxantha
Black-and-yellow Tanager,Chrysothlypis chrysomelas
Black-backed Antshrike,Thamnophilus melanonotus
Black-backed Barbet,Pogonornis minor
Black-backed Bittern,Ixobrychus dubius
Black-backed Bush Tanager,Urothraupis stolzmanni
Black-backed Butcherbird,Cracticus mentalis
Black-backed Cisticola,Cisticola eximius
Black-backed Dwarf Kingfisher,Ceyx erithaca
Black-backed Forktail,Enicurus immaculatus
Black-backed Grosbeak,Pheucticus aureoventris
Black-backed Oriole,Icterus abeillei
Black-backed Puffback,Dryoscopus cubla
Black-backed Swamphen,Porphyrio indicus
Black-backed Tanager,Stilpnia peruviana
Black-backed Thornbill,Ramphomicron dorsale
Black-backed Thrush,Zoothera talaseae
Black-backed Tody-Flycatcher,Poecilotriccus pulchellus
Black-backed Water Tyrant,Fluvicola albiventer
Black-backed Woodpecker,Picoides arcticus
Black-banded Barbet,Psilopogon javensis
Black-banded Crake,Laterallus fasciatus
Black-banded Flycatcher,Ficedula timorensis
Black-banded Fruit Dove,Ptilinopus alligator
Black-banded Owl,Strix huhula
Black-banded Woodcreeper,Dendrocolaptes picumnus
Black-bellied Antwren,Formicivora melanogaster
Black-bellied Bustard,Lissotis melanogaster
Black-bellied Cuckoo,Piaya melanogaster
Black-bellied Cuckooshrike,Edolisoma montanum
Black-bellied Firefinch,Lagonosticta rara
Black-bellied Gnateater,Conopophaga melanogaster
Black-bellied Hummingbird,Eupherusa nigriventris
Black-bellied Malkoha,Phaenicophaeus diardi
Black-bellied Myzomela,Myzomela erythromelas
Black-bellied Sandgrouse,Pterocles orientalis
Black-bellied Seedcracker,Pyrenestes ostrinus
Black-bellied Seedeater,Sporophila melanogaster
Black-bellied Starling,Notopholia corusca
Black-bellied Storm Petrel,Fregetta tropica
Black-bellied Sunbird,Cinnyris nectarinioides
Black-bellied Tern,Sterna acuticauda
Black-bellied Thorntail,Discosura langsdorffi
Black-bellied Whistling Duck,Dendrocygna autumnalis
Black-bellied Wren,Pheugopedius fasciatoventris
Black-belted Flowerpecker,Dicaeum haematostictum
Black-bibbed Cicadabird,Edolisoma mindanense
Black-bibbed Monarch,Symposiachrus mundus
Black-bibbed Tit,Poecile hypermelaenus
Black-billed Amazon,Amazona agilis
Black-billed Barbet,Lybius guifsobalito
Black-billed Brushturkey,Talegalla fuscirostris
Black-billed Capercaillie,Tetrao urogalloides
Black-billed Coucal,Centropus bernsteini
Black-billed Cuckoo,Coccyzus erythropthalmus
Black-billed Flycatcher,Aphanotriccus audax
Black-billed Gull,Chroicocephalus bulleri
Black-billed Hanging Parrot,Loriculus bonapartei
Black-billed Koel,Eudynamys melanorhynchus
Black-billed Magpie,Pica hudsonia
Black-billed Mountain Toucan,Andigena nigrirostris
Black-billed Nightingale-Thrush,Catharus gracilirostris
Black-billed Peppershrike,Cyclarhis nigrirostris
Black-billed Scythebill,Campylorhamphus falcularius
Black-billed Seed Finch,Sporophila atrirostris
Black-billed Shrike-Tyrant,Agriornis montanus
Black-billed Sicklebill,Drepanornis albertisi
Black-billed Streamertail,Trochilus scitulus
Black-billed Thrush,Turdus ignobilis
Black-billed Treehunter,Thripadectes melanorhynchus
Black-billed Turaco,Tauraco schuettii
Black-billed Weaver,Ploceus melanogaster
Black-billed Wood Dove,Turtur abyssinicus
Black-billed Wood Hoopoe,Phoeniculus somaliensis
Black-bodied Woodpecker,Dryocopus schulzii
Black-breasted Barbet,Pogonornis rolleti
Black-breasted Boatbill,Machaerirhynchus nigripectus
Black-breasted Buttonquail,Turnix melanogaster
Black-breasted Buzzard,Hamirostra melanosternon
Black-breasted Gnateater,Conopophaga snethlageae
Black-breasted Hillstar,Oreotrochilus melanogaster
Black-breasted Mannikin,Lonchura teerinki
Black-breasted Myzomela,Myzomela vulnerata
Black-breasted Parrotbill,Paradoxornis flavirostris
Black-breasted Puffbird,Notharchus pectoralis
Black-breasted Puffleg,Eriocnemis nigrivestis
Black-breasted Thrush,Turdus dissimilis
Black-breasted Weaver,Ploceus benghalensis
Black-breasted Wood Quail,Odontophorus leucolaemus
Black-browed Albatross,Thalassarche melanophris
Black-browed Babbler,Malacocincla perspicillata
Black-browed Barbet,Psilopogon oorti
Black-browed Bushtit,Aegithalos bonvaloti
Black-browed Fulvetta,Alcippe grotei
Black-browed Greenbul,Arizelocichla fusciceps
Black-browed Reed Warbler,Acrocephalus bistrigiceps
Black-browed Triller,Lalage atrovirens
Black-capped Antwren,Herpsilochmus atricapillus
Black-capped Apalis,Apalis nigriceps
Black-capped Becard,Pachyramphus marginatus
Black-capped Bulbul,Rubigula melanictera
Black-capped Catbird,Ailuroedus melanocephalus
Black-capped Chickadee,Poecile atricapillus
Black-capped Donacobius,Donacobius atricapilla
Black-capped Flycatcher,Empidonax atriceps
Black-capped Foliage-gleaner,Philydor atricapillus
Black-capped Gnatcatcher,Polioptila nigriceps
Black-capped Hemispingus,Kleinothraupis atropileus
Black-capped Kingfisher,Halcyon pileata
Black-capped Lory,Lorius lory
Black-capped Paradise Kingfisher,Tanysiptera nigriceps
Black-capped Parakeet,Pyrrhura rupicola
Black-capped Petrel,Pterodroma hasitata
Black-capped Piprites,Piprites pileata
Black-capped Pygmy Tyrant,Myiornis atricapillus
Black-capped Robin,Heteromyias armiti
Black-capped Screech Owl,Megascops atricapilla
Black-capped Siskin,Spinus atriceps
Black-capped Social Weaver,Pseudonigrita cabanisi
Black-capped Sparrow,Arremon abeillei
Black-capped Speirops,Zosterops lugubris
Black-capped Swallow,Atticora pileata
Black-capped Tanager,Stilpnia heinei
Black-capped Tinamou,Crypturellus atrocapillus
Black-capped Tyrannulet,Phyllomyias nigrocapillus
Black-capped Vireo,Vireo atricapilla
Black-capped Warbling Finch,Microspingus melanoleucus
Black-capped White-eye,Zosterops atricapilla
Black-capped Woodland Warbler,Phylloscopus herberti
Black-casqued Hornbill,Ceratogymna atrata
Black-cheeked Ant Tanager,Habia atrimaxillaris
Black-cheeked Gnateater,Conopophaga melanops
Black-cheeked Lovebird,Agapornis nigrigenis
Black-cheeked Warbler,Basileuterus melanogenys
Black-cheeked Waxbill,Brunhilda charmosyna
Black-cheeked Woodpecker,Melanerpes pucherani
Black-chested Buzzard-Eagle,Geranoaetus melanoleucus
Black-chested Fruiteater,Pipreola lubomirskii
Black-chested Jay,Cyanocorax affinis
Black-chested Mountain Tanager,Cnemathraupis eximia
Black-chested Prinia,Prinia flavicans
Black-chested Snake Eagle,Circaetus pectoralis
Black-chested Sparrow,Peucaea humeralis
Black-chested Tyrant,Taeniotriccus andrei
Black-chinned Antbird,Hypocnemoides melanopogon
Black-chinned Babbler,Cyanoderma pyrrhops
Black-chinned Fruit Dove,Ptilinopus leclancheri
Black-chinned Honeyeater,Melithreptus gularis
Black-chinned Hummingbird,Archilochus alexandri
Black-chinned Mountain Tanager,Anisognathus notabilis
Black-chinned Robin,Poecilodryas brachyura
Black-chinned Siskin,Spinus barbatus
Black-chinned Sparrow,Spizella atrogularis
Black-chinned Weaver,Ploceus nigrimentus
Black-chinned Whistler,Pachycephala mentalis
Black-chinned Yuhina,Yuhina nigrimenta
Black-collared Apalis,Oreolais pulcher
Black-collared Barbet,Lybius torquatus
Black-collared Bulbul,Neolestes torquatus
Black-collared Hawk,Busarellus nigricollis
Black-collared Jay,Cyanolyca armillata
Black-collared Lovebird,Agapornis swindernianus
Black-collared Starling,Gracupica nigricollis
Black-collared Swallow,Pygochelidon melanoleuca
Black-cowled Oriole,Icterus prosthemelas
Black-cowled Saltator,Saltator nigriceps
Black-crested Antshrike,Sakesphorus canadensis
Black-crested Bulbul,Rubigula flaviventris
Black-crested Coquette,Lophornis helenae
Black-crested Finch,Lophospingus pusillus
Black-crested Tit-Tyrant,Anairetes nigrocristatus
Black-crested Titmouse,Baeolophus atricristatus
Black-crested Warbler,Myiothlypis nigrocristata
Black-crowned Antpitta,Pittasoma michleri
Black-crowned Antshrike,Thamnophilus atrinucha
Black-crowned Barwing,Actinodura sodangorum
Black-crowned Fulvetta,Schoeniparus klossi
Black-crowned Monjita,Neoxolmis coronatus
Black-crowned Night Heron,Nycticorax nycticorax
Black-crowned Palm-tanager,Phaenicophilus palmarum
Black-crowned Pitta,Erythropitta ussheri
Black-crowned Scimitar Babbler,Pomatorhinus ferruginosus
Black-crowned Sparrow-Lark,Eremopterix nigriceps
Black-crowned Tchagra,Tchagra senegalus
Black-crowned Tityra,Tityra inquisitor
Black-crowned Waxbill,Estrilda nonnula
Black-crowned White-eye,Zosterops atrifrons
Black-eared Barbet,Psilopogon duvaucelii
Black-eared Catbird,Ailuroedus melanotis
Black-eared Cuckoo,Chrysococcyx osculans
Black-eared Fairy,Heliothryx auritus
Black-eared Ground Thrush,Geokichla camaronensis
Black-eared Hemispingus,Sphenopsis melanotis
Black-eared Miner,Manorina melanotis
Black-eared Oriole,Oriolus bouroensis
Black-eared Seedeater,Crithagra mennelli
Black-eared Shrike-babbler,Pteruthius melanotis
Black-eared Sparrow-Lark,Eremopterix australis
Black-eared Warbler,Basileuterus melanotis
Black-eared Wood Quail,Odontophorus melanotis
Black-faced Antbird,Myrmoborus myotherinus
Black-faced Antthrush,Formicarius analis
Black-faced Babbler,Turdoides melanops
Black-faced Bunting,Emberiza spodocephala
Black-faced Canary,Crithagra capistrata
Black-faced Cormorant,Phalacrocorax fuscescens
Black-faced Cotinga,Conioptilon mcilhennyi
Black-faced Coucal,Centropus melanops
Black-faced Cuckooshrike,Coracina novaehollandiae
Black-faced Dacnis,Dacnis lineata
Black-faced Firefinch,Lagonosticta larvata
Black-faced Grassquit,Melanospiza bicolor
